ctable,country,year,isic,isiccomb,value,utable,source,unit
14,276,2003,359,359,1000,14,1,$
14,276,2003,3591,3591,1000,14,1,$
14,276,2003,3592,3592,1000,14,1,$
14,276,2003,3599,3599,1000,14,1,$
14,276,2003,3610,3610,1000,14,1,$
14,276,2003,369,369,1000,14,1,$
14,276,2003,3691,3691,1000,14,1,$
14,276,2003,3692,3692,1000,14,1,$
14,276,2003,3693,3693,1000,14,1,$
14,276,2003,3694,3694,1000,14,1,$
14,276,2003,3699,3699,1000,14,1,$
14,276,2003,3710,3710,1000,14,1,$
14,276,2003,3720,3720,1000,14,1,$
14,276,2004,151,151,1000,14,1,$
14,276,2004,1511,1511,1000,14,1,$
14,276,2004,1512,1512,1000,14,1,$
14,276,2004,1513,1513,1000,14,1,$
14,276,2004,1514,1514,1000,14,1,$
14,276,2004,1520,1520,1000,14,1,$
14,276,2004,153,153,1000,14,1,$
14,276,2004,1531,1531,1000,14,1,$
14,276,2004,1532,1532,1000,14,1,$
14,276,2004,1533,1533,1000,14,1,$
14,276,2004,154,154,1000,14,1,$
14,276,2004,1541,1541,1000,14,1,$
14,276,2004,1542,1542,1000,14,1,$
14,276,2004,1543,1543,1000,14,1,$
14,276,2004,1544,1544,1000,14,1,$
14,276,2004,1549,1549,1000,14,1,$
14,276,2004,155,155,1000,14,1,$
14,276,2004,1551,1551,NA,14,0,$
14,276,2004,1552,1552,NA,14,0,$
14,276,2004,1553,1553,1000,14,1,$
14,276,2004,1554,1554,1000,14,1,$
14,276,2004,1600,1600,1000,14,1,$
14,276,2004,171,171,1000,14,1,$
14,276,2004,1711,1711,1000,14,1,$
14,276,2004,1712,1712,1000,14,1,$
14,276,2004,172,172,1000,14,1,$
14,276,2004,1721,1721,1000,14,1,$
14,276,2004,1722,1722,1000,14,1,$
14,276,2004,1723,1723,1000,14,1,$
14,276,2004,1729,1729,1000,14,1,$
14,276,2004,1730,1730,1000,14,1,$
14,276,2004,1810,1810,1000,14,1,$
14,276,2004,1820,1820,1000,14,1,$
14,276,2004,191,191,1000,14,1,$
14,276,2004,1911,1911,1000,14,1,$
14,276,2004,1912,1912,1000,14,1,$
14,276,2004,1920,1920,1000,14,1,$
14,276,2004,2010,2010,1000,14,1,$
14,276,2004,202,202,1000,14,1,$
14,276,2004,2021,2021,1000,14,1,$
14,276,2004,2022,2022,1000,14,1,$
14,276,2004,2023,2023,1000,14,1,$
14,276,2004,2029,2029,1000,14,1,$
14,276,2004,210,210,1000,14,1,$
14,276,2004,2101,2101,1000,14,1,$
14,276,2004,2102,2102,1000,14,1,$
14,276,2004,2109,2109,1000,14,1,$
14,276,2004,221,221,1000,14,1,$
14,276,2004,2211,2211,1000,14,1,$
14,276,2004,2212,2212,1000,14,1,$
14,276,2004,2213,2213,1000,14,1,$
14,276,2004,2219,2219,1000,14,1,$
14,276,2004,222,222,1000,14,1,$
14,276,2004,2221,2221,1000,14,1,$
14,276,2004,2222,2222,1000,14,1,$
14,276,2004,2230,2230,1000,14,1,$
14,276,2004,2310,2310A,1000,14,1,$
14,276,2004,2320,2310A,NA,14,1,$
14,276,2004,2330,2310A,NA,14,1,$
14,276,2004,241,241,1000,14,1,$
14,276,2004,2411,2411,NA,14,0,$
14,276,2004,2412,2412,1000,14,1,$
14,276,2004,2413,2413,NA,14,0,$
14,276,2004,242,242,1000,14,1,$
14,276,2004,2421,2421,1000,14,1,$
14,276,2004,2422,2422,1000,14,1,$
14,276,2004,2423,2423,1000,14,1,$
14,276,2004,2424,2424,1000,14,1,$
14,276,2004,2429,2429,1000,14,1,$
14,276,2004,2430,2430,1000,14,1,$
14,276,2004,251,251,1000,14,1,$
14,276,2004,2511,2511,1000,14,1,$
14,276,2004,2519,2519,1000,14,1,$
14,276,2004,2520,2520,1000,14,1,$
14,276,2004,2610,2610,1000,14,1,$
14,276,2004,269,269,1000,14,1,$
14,276,2004,2691,2691,1000,14,1,$
14,276,2004,2692,2692,1000,14,1,$
14,276,2004,2693,2693,1000,14,1,$
14,276,2004,2694,2694,1000,14,1,$
14,276,2004,2695,2695,1000,14,1,$
14,276,2004,2696,2696,1000,14,1,$
14,276,2004,2699,2699,1000,14,1,$
14,276,2004,2710,2710,1000,14,1,$
14,276,2004,2720,2720,1000,14,1,$
14,276,2004,273,273,1000,14,1,$
14,276,2004,2731,2731,1000,14,1,$
14,276,2004,2732,2732,1000,14,1,$
14,276,2004,281,281,1000,14,1,$
14,276,2004,2811,2811,1000,14,1,$
14,276,2004,2812,2812,1000,14,1,$
14,276,2004,2813,2813,1000,14,1,$
14,276,2004,289,289,1000,14,1,$
14,276,2004,2891,2891,1000,14,1,$
14,276,2004,2892,2892,1000,14,1,$
14,276,2004,2893,2893,1000,14,1,$
14,276,2004,2899,2899,1000,14,1,$
14,276,2004,291,291,1000,14,1,$
14,276,2004,2911,2911,1000,14,1,$
14,276,2004,2912,2912,1000,14,1,$
14,276,2004,2913,2913,1000,14,1,$
14,276,2004,2914,2914,1000,14,1,$
14,276,2004,2915,2915,1000,14,1,$
14,276,2004,2919,2919,1000,14,1,$
14,276,2004,292,292,1000,14,1,$
14,276,2004,2921,2921,1000,14,1,$
14,276,2004,2922,2922,1000,14,1,$
14,276,2004,2923,2923,1000,14,1,$
14,276,2004,2924,2924,1000,14,1,$
14,276,2004,2925,2925,1000,14,1,$
14,276,2004,2926,2926,1000,14,1,$
14,276,2004,2927,2927,1000,14,1,$
14,276,2004,2929,2929,1000,14,1,$
14,276,2004,2930,2930,1000,14,1,$
14,276,2004,3000,3000,1000,14,1,$
14,276,2004,3110,3110,1000,14,1,$
14,276,2004,3120,3120,1000,14,1,$
14,276,2004,3130,3130,1000,14,1,$
14,276,2004,3140,3140,1000,14,1,$
14,276,2004,3150,3150,1000,14,1,$
14,276,2004,3190,3190,1000,14,1,$
14,276,2004,3210,3210,1000,14,1,$
14,276,2004,3220,3220,1000,14,1,$
14,276,2004,3230,3230,1000,14,1,$
14,276,2004,331,331,1000,14,1,$
14,276,2004,3311,3311,1000,14,1,$
14,276,2004,3312,3312,1000,14,1,$
14,276,2004,3313,3313,1000,14,1,$
14,276,2004,3320,3320,1000,14,1,$
14,276,2004,3330,3330,1000,14,1,$
14,276,2004,3410,3410,1000,14,1,$
14,276,2004,3420,3420,1000,14,1,$
14,276,2004,3430,3430,1000,14,1,$
14,276,2004,351,351,1000,14,1,$
14,276,2004,3511,3511,1000,14,1,$
14,276,2004,3512,3512,1000,14,1,$
14,276,2004,3520,3520,1000,14,1,$
14,276,2004,3530,3530,1000,14,1,$
14,276,2004,359,359,1000,14,1,$
14,276,2004,3591,3591,1000,14,1,$
14,276,2004,3592,3592,1000,14,1,$
14,276,2004,3599,3599,1000,14,1,$
14,276,2004,3610,3610,1000,14,1,$
14,276,2004,369,369,1000,14,1,$
14,276,2004,3691,3691,1000,14,1,$
14,276,2004,3692,3692,1000,14,1,$
14,276,2004,3693,3693,1000,14,1,$
14,276,2004,3694,3694,1000,14,1,$
14,276,2004,3699,3699,1000,14,1,$
14,276,2004,3710,3710,1000,14,1,$
14,276,2004,3720,3720,1000,14,1,$
14,276,2005,151,151,1000,14,1,$
14,276,2005,1511,1511,1000,14,1,$
14,276,2005,1512,1512,1000,14,1,$
14,276,2005,1513,1513,1000,14,1,$
14,276,2005,1514,1514,1000,14,1,$
14,276,2005,1520,1520,1000,14,1,$
14,276,2005,153,153,1000,14,1,$
14,276,2005,1531,1531,1000,14,1,$
14,276,2005,1532,1532,1000,14,1,$
14,276,2005,1533,1533,1000,14,1,$
14,276,2005,154,154,1000,14,1,$
14,276,2005,1541,1541,1000,14,1,$
14,276,2005,1542,1542,1000,14,1,$
14,276,2005,1543,1543,1000,14,1,$
14,276,2005,1544,1544,1000,14,1,$
14,276,2005,1549,1549,1000,14,1,$
14,276,2005,155,155,1000,14,1,$
14,276,2005,1551,1551,NA,14,0,$
14,276,2005,1552,1552,NA,14,0,$
14,276,2005,1553,1553,1000,14,1,$
14,276,2005,1554,1554,1000,14,1,$
14,276,2005,1600,1600,1000,14,1,$
14,276,2005,171,171,1000,14,1,$
14,276,2005,1711,1711,1000,14,1,$
14,276,2005,1712,1712,1000,14,1,$
14,276,2005,172,172,1000,14,1,$
14,276,2005,1721,1721,1000,14,1,$
14,276,2005,1722,1722,1000,14,1,$
14,276,2005,1723,1723,1000,14,1,$
14,276,2005,1729,1729,1000,14,1,$
14,276,2005,1730,1730,1000,14,1,$
14,276,2005,1810,1810,1000,14,1,$
14,276,2005,1820,1820,1000,14,1,$
14,276,2005,191,191,1000,14,1,$
14,276,2005,1911,1911,1000,14,1,$
14,276,2005,1912,1912,1000,14,1,$
14,276,2005,1920,1920,1000,14,1,$
14,276,2005,2010,2010,1000,14,1,$
14,276,2005,202,202,1000,14,1,$
14,276,2005,2021,2021,1000,14,1,$
14,276,2005,2022,2022,1000,14,1,$
14,276,2005,2023,2023,1000,14,1,$
14,276,2005,2029,2029,1000,14,1,$
14,276,2005,210,210,1000,14,1,$
14,276,2005,2101,2101,1000,14,1,$
14,276,2005,2102,2102,1000,14,1,$
14,276,2005,2109,2109,1000,14,1,$
14,276,2005,221,221,1000,14,1,$
14,276,2005,2211,2211,1000,14,1,$
14,276,2005,2212,2212,1000,14,1,$
14,276,2005,2213,2213,1000,14,1,$
14,276,2005,2219,2219,1000,14,1,$
14,276,2005,222,222,1000,14,1,$
14,276,2005,2221,2221,1000,14,1,$
14,276,2005,2222,2222,1000,14,1,$
14,276,2005,2230,2230,1000,14,1,$
14,276,2005,2310,2310A,1000,14,1,$
14,276,2005,2320,2310A,NA,14,1,$
14,276,2005,2330,2310A,NA,14,1,$
14,276,2005,241,241,1000,14,1,$
14,276,2005,2411,2411,NA,14,0,$
14,276,2005,2412,2412,1000,14,1,$
14,276,2005,2413,2413,NA,14,0,$
14,276,2005,242,242,1000,14,1,$
14,276,2005,2421,2421,1000,14,1,$
14,276,2005,2422,2422,1000,14,1,$
14,276,2005,2423,2423,1000,14,1,$
14,276,2005,2424,2424,1000,14,1,$
14,276,2005,2429,2429,1000,14,1,$
14,276,2005,2430,2430,1000,14,1,$
14,276,2005,251,251,1000,14,1,$
14,276,2005,2511,2511,1000,14,1,$
14,276,2005,2519,2519,1000,14,1,$
14,276,2005,2520,2520,1000,14,1,$
14,276,2005,2610,2610,1000,14,1,$
14,276,2005,269,269,1000,14,1,$
14,276,2005,2691,2691,1000,14,1,$
14,276,2005,2692,2692,1000,14,1,$
14,276,2005,2693,2693,1000,14,1,$
14,276,2005,2694,2694,1000,14,1,$
14,276,2005,2695,2695,1000,14,1,$
14,276,2005,2696,2696,1000,14,1,$
14,276,2005,2699,2699,1000,14,1,$
14,276,2005,2710,2710,1000,14,1,$
14,276,2005,2720,2720,1000,14,1,$
14,276,2005,273,273,1000,14,1,$
14,276,2005,2731,2731,1000,14,1,$
14,276,2005,2732,2732,1000,14,1,$
14,276,2005,281,281,1000,14,1,$
14,276,2005,2811,2811,1000,14,1,$
14,276,2005,2812,2812,1000,14,1,$
14,276,2005,2813,2813,1000,14,1,$
14,276,2005,289,289,1000,14,1,$
14,276,2005,2891,2891,1000,14,1,$
14,276,2005,2892,2892,1000,14,1,$
14,276,2005,2893,2893,1000,14,1,$
14,276,2005,2899,2899,1000,14,1,$
14,276,2005,291,291,1000,14,1,$
14,276,2005,2911,2911,1000,14,1,$
14,276,2005,2912,2912,1000,14,1,$
14,276,2005,2913,2913,1000,14,1,$
14,276,2005,2914,2914,1000,14,1,$
14,276,2005,2915,2915,1000,14,1,$
14,276,2005,2919,2919,1000,14,1,$
14,276,2005,292,292,1000,14,1,$
14,276,2005,2921,2921,1000,14,1,$
14,276,2005,2922,2922,1000,14,1,$
14,276,2005,2923,2923,1000,14,1,$
14,276,2005,2924,2924,1000,14,1,$
14,276,2005,2925,2925,1000,14,1,$
14,276,2005,2926,2926,1000,14,1,$
14,276,2005,2927,2927,1000,14,1,$
14,276,2005,2929,2929,1000,14,1,$
14,276,2005,2930,2930,1000,14,1,$
14,276,2005,3000,3000,1000,14,1,$
14,276,2005,3110,3110,1000,14,1,$
14,276,2005,3120,3120,1000,14,1,$
14,276,2005,3130,3130,1000,14,1,$
14,276,2005,3140,3140,1000,14,1,$
14,276,2005,3150,3150,1000,14,1,$
14,276,2005,3190,3190,1000,14,1,$
14,276,2005,3210,3210,1000,14,1,$
14,276,2005,3220,3220,1000,14,1,$
14,276,2005,3230,3230,1000,14,1,$
14,276,2005,331,331,1000,14,1,$
14,276,2005,3311,3311,1000,14,1,$
14,276,2005,3312,3312,1000,14,1,$
14,276,2005,3313,3313,1000,14,1,$
14,276,2005,3320,3320,1000,14,1,$
14,276,2005,3330,3330,1000,14,1,$
14,276,2005,3410,3410,1000,14,1,$
14,276,2005,3420,3420,1000,14,1,$
14,276,2005,3430,3430,1000,14,1,$
14,276,2005,351,351,1000,14,1,$
14,276,2005,3511,3511,1000,14,1,$
14,276,2005,3512,3512,1000,14,1,$
14,276,2005,3520,3520,1000,14,1,$
14,276,2005,3530,3530,1000,14,1,$
14,276,2005,359,359,1000,14,1,$
14,276,2005,3591,3591,1000,14,1,$
14,276,2005,3592,3592,1000,14,1,$
14,276,2005,3599,3599,1000,14,1,$
14,276,2005,3610,3610,1000,14,1,$
14,276,2005,369,369,1000,14,1,$
14,276,2005,3691,3691,1000,14,1,$
14,276,2005,3692,3692,1000,14,1,$
14,276,2005,3693,3693,1000,14,1,$
14,276,2005,3694,3694,1000,14,1,$
14,276,2005,3699,3699,1000,14,1,$
14,276,2005,3710,3710,1000,14,1,$
14,276,2005,3720,3720,1000,14,1,$
14,276,2006,151,151,1000,14,1,$
14,276,2006,1511,1511,1000,14,1,$
14,276,2006,1512,1512,1000,14,1,$
14,276,2006,1513,1513,1000,14,1,$
14,276,2006,1514,1514,1000,14,1,$
14,276,2006,1520,1520,1000,14,1,$
14,276,2006,153,153,1000,14,1,$
14,276,2006,1531,1531,1000,14,1,$
14,276,2006,1532,1532,1000,14,1,$
14,276,2006,1533,1533,1000,14,1,$
14,276,2006,154,154,1000,14,1,$
14,276,2006,1541,1541,1000,14,1,$
14,276,2006,1542,1542,1000,14,1,$
14,276,2006,1543,1543,1000,14,1,$
14,276,2006,1544,1544,1000,14,1,$
14,276,2006,1549,1549,1000,14,1,$
14,276,2006,155,155,1000,14,1,$
14,276,2006,1551,1551,NA,14,0,$
14,276,2006,1552,1552,NA,14,0,$
14,276,2006,1553,1553,1000,14,1,$
14,276,2006,1554,1554,1000,14,1,$
14,276,2006,1600,1600,1000,14,1,$
14,276,2006,171,171,1000,14,1,$
14,276,2006,1711,1711,1000,14,1,$
14,276,2006,1712,1712,1000,14,1,$
14,276,2006,172,172,1000,14,1,$
14,276,2006,1721,1721,1000,14,1,$
14,276,2006,1722,1722,1000,14,1,$
14,276,2006,1723,1723,1000,14,1,$
14,276,2006,1729,1729,1000,14,1,$
14,276,2006,1730,1730,1000,14,1,$
14,276,2006,1810,1810,1000,14,1,$
14,276,2006,1820,1820,1000,14,1,$
14,276,2006,191,191,1000,14,1,$
14,276,2006,1911,1911,1000,14,1,$
14,276,2006,1912,1912,1000,14,1,$
14,276,2006,1920,1920,1000,14,1,$
14,276,2006,2010,2010,1000,14,1,$
14,276,2006,202,202,1000,14,1,$
14,276,2006,2021,2021,1000,14,1,$
14,276,2006,2022,2022,1000,14,1,$
14,276,2006,2023,2023,1000,14,1,$
14,276,2006,2029,2029,1000,14,1,$
14,276,2006,210,210,1000,14,1,$
14,276,2006,2101,2101,1000,14,1,$
14,276,2006,2102,2102,1000,14,1,$
14,276,2006,2109,2109,1000,14,1,$
14,276,2006,221,221,1000,14,1,$
14,276,2006,2211,2211,1000,14,1,$
14,276,2006,2212,2212,1000,14,1,$
14,276,2006,2213,2213,1000,14,1,$
14,276,2006,2219,2219,1000,14,1,$
14,276,2006,222,222,1000,14,1,$
14,276,2006,2221,2221,1000,14,1,$
14,276,2006,2222,2222,1000,14,1,$
14,276,2006,2230,2230,1000,14,1,$
14,276,2006,2310,2310,1000,14,1,$
14,276,2006,2320,2320,1000,14,1,$
14,276,2006,2330,2330,1000,14,1,$
14,276,2006,241,241,1000,14,1,$
14,276,2006,2411,2411,NA,14,0,$
14,276,2006,2412,2412,1000,14,1,$
14,276,2006,2413,2413,NA,14,0,$
14,276,2006,242,242,1000,14,1,$
14,276,2006,2421,2421,1000,14,1,$
14,276,2006,2422,2422,1000,14,1,$
14,276,2006,2423,2423,1000,14,1,$
14,276,2006,2424,2424,1000,14,1,$
14,276,2006,2429,2429,1000,14,1,$
14,276,2006,2430,2430,1000,14,1,$
14,276,2006,251,251,1000,14,1,$
14,276,2006,2511,2511,1000,14,1,$
14,276,2006,2519,2519,1000,14,1,$
14,276,2006,2520,2520,1000,14,1,$
14,276,2006,2610,2610,1000,14,1,$
14,276,2006,269,269,1000,14,1,$
14,276,2006,2691,2691,1000,14,1,$
14,276,2006,2692,2692,1000,14,1,$
14,276,2006,2693,2693,1000,14,1,$
14,276,2006,2694,2694,1000,14,1,$
14,276,2006,2695,2695,1000,14,1,$
14,276,2006,2696,2696,1000,14,1,$
14,276,2006,2699,2699,1000,14,1,$
14,276,2006,2710,2710,1000,14,1,$
14,276,2006,2720,2720,1000,14,1,$
14,276,2006,273,273,1000,14,1,$
14,276,2006,2731,2731,1000,14,1,$
14,276,2006,2732,2732,1000,14,1,$
14,276,2006,281,281,1000,14,1,$
14,276,2006,2811,2811,1000,14,1,$
14,276,2006,2812,2812,1000,14,1,$
14,276,2006,2813,2813,1000,14,1,$
14,276,2006,289,289,1000,14,1,$
14,276,2006,2891,2891,1000,14,1,$
14,276,2006,2892,2892,1000,14,1,$
14,276,2006,2893,2893,1000,14,1,$
14,276,2006,2899,2899,1000,14,1,$
14,276,2006,291,291,1000,14,1,$
14,276,2006,2911,2911,1000,14,1,$
14,276,2006,2912,2912,1000,14,1,$
14,276,2006,2913,2913,1000,14,1,$
14,276,2006,2914,2914,1000,14,1,$
14,276,2006,2915,2915,1000,14,1,$
14,276,2006,2919,2919,1000,14,1,$
14,276,2006,292,292,1000,14,1,$
14,276,2006,2921,2921,1000,14,1,$
14,276,2006,2922,2922,1000,14,1,$
14,276,2006,2923,2923,1000,14,1,$
14,276,2006,2924,2924,1000,14,1,$
14,276,2006,2925,2925,1000,14,1,$
14,276,2006,2926,2926,1000,14,1,$
14,276,2006,2927,2927,1000,14,1,$
14,276,2006,2929,2929,1000,14,1,$
14,276,2006,2930,2930,1000,14,1,$
14,276,2006,3000,3000,1000,14,1,$
14,276,2006,3110,3110,1000,14,1,$
14,276,2006,3120,3120,1000,14,1,$
14,276,2006,3130,3130,1000,14,1,$
14,276,2006,3140,3140,1000,14,1,$
14,276,2006,3150,3150,1000,14,1,$
14,276,2006,3190,3190,1000,14,1,$
14,276,2006,3210,3210,1000,14,1,$
14,276,2006,3220,3220,1000,14,1,$
14,276,2006,3230,3230,1000,14,1,$
14,276,2006,331,331,1000,14,1,$
14,276,2006,3311,3311,1000,14,1,$
14,276,2006,3312,3312,1000,14,1,$
14,276,2006,3313,3313,1000,14,1,$
14,276,2006,3320,3320,1000,14,1,$
14,276,2006,3330,3330,1000,14,1,$
14,276,2006,3410,3410,1000,14,1,$
14,276,2006,3420,3420,1000,14,1,$
14,276,2006,3430,3430,1000,14,1,$
14,276,2006,351,351,1000,14,1,$
14,276,2006,3511,3511,1000,14,1,$
14,276,2006,3512,3512,1000,14,1,$
14,276,2006,3520,3520,1000,14,1,$
14,276,2006,3530,3530,1000,14,1,$
14,276,2006,359,359,1000,14,1,$
14,276,2006,3591,3591,1000,14,1,$
14,276,2006,3592,3592,1000,14,1,$
14,276,2006,3599,3599,1000,14,1,$
14,276,2006,3610,3610,1000,14,1,$
14,276,2006,369,369,1000,14,1,$
14,276,2006,3691,3691,1000,14,1,$
14,276,2006,3692,3692,1000,14,1,$
14,276,2006,3693,3693,1000,14,1,$
14,276,2006,3694,3694,1000,14,1,$
14,276,2006,3699,3699,1000,14,1,$
14,276,2006,3710,3710,1000,14,1,$
14,276,2006,3720,3720,1000,14,1,$
14,276,2007,151,151,1000,14,1,$
14,276,2007,1511,1511,1000,14,1,$
14,276,2007,1512,1512,1000,14,1,$
14,276,2007,1513,1513,1000,14,1,$
14,276,2007,1514,1514,1000,14,1,$
14,276,2007,1520,1520,1000,14,1,$
14,276,2007,153,153,1000,14,1,$
14,276,2007,1531,1531,1000,14,1,$
14,276,2007,1532,1532,1000,14,1,$
14,276,2007,1533,1533,1000,14,1,$
14,276,2007,154,154,1000,14,1,$
14,276,2007,1541,1541,1000,14,1,$
14,276,2007,1542,1542,1000,14,1,$
14,276,2007,1543,1543,1000,14,1,$
14,276,2007,1544,1544,1000,14,1,$
14,276,2007,1549,1549,1000,14,1,$
14,276,2007,155,155,1000,14,1,$
14,276,2007,1551,1551,NA,14,0,$
14,276,2007,1552,1552,NA,14,0,$
14,276,2007,1553,1553,1000,14,1,$
14,276,2007,1554,1554,1000,14,1,$
14,276,2007,1600,1600,1000,14,1,$
14,276,2007,171,171,1000,14,1,$
14,276,2007,1711,1711,1000,14,1,$
14,276,2007,1712,1712,1000,14,1,$
14,276,2007,172,172,1000,14,1,$
14,276,2007,1721,1721,1000,14,1,$
14,276,2007,1722,1722,1000,14,1,$
14,276,2007,1723,1723,1000,14,1,$
14,276,2007,1729,1729,1000,14,1,$
14,276,2007,1730,1730,1000,14,1,$
14,276,2007,1810,1810A,1000,14,1,$
14,276,2007,1820,1810A,NA,14,1,$
14,276,2007,191,191,1000,14,1,$
14,276,2007,1911,1911,1000,14,1,$
14,276,2007,1912,1912,1000,14,1,$
14,276,2007,1920,1920,1000,14,1,$
14,276,2007,2010,2010,1000,14,1,$
14,276,2007,202,202,1000,14,1,$
14,276,2007,2021,2021,1000,14,1,$
14,276,2007,2022,2022,1000,14,1,$
14,276,2007,2023,2023,1000,14,1,$
14,276,2007,2029,2029,1000,14,1,$
14,276,2007,210,210,1000,14,1,$
14,276,2007,2101,2101,1000,14,1,$
14,276,2007,2102,2102,1000,14,1,$
14,276,2007,2109,2109,1000,14,1,$
14,276,2007,221,221,1000,14,1,$
14,276,2007,2211,2211,1000,14,1,$
14,276,2007,2212,2212,1000,14,1,$
14,276,2007,2213,2213,1000,14,1,$
14,276,2007,2219,2219,1000,14,1,$
14,276,2007,222,222,1000,14,1,$
14,276,2007,2221,2221,1000,14,1,$
14,276,2007,2222,2222,1000,14,1,$
14,276,2007,2230,2230,1000,14,1,$
14,276,2007,2310,2310A,1000,14,1,$
14,276,2007,2320,2310A,NA,14,1,$
14,276,2007,2330,2310A,NA,14,1,$
14,276,2007,241,241,1000,14,1,$
14,276,2007,2411,2411,NA,14,0,$
14,276,2007,2412,2412,1000,14,1,$
14,276,2007,2413,2413,NA,14,0,$
14,276,2007,242,242,1000,14,1,$
14,276,2007,2421,2421,1000,14,1,$
14,276,2007,2422,2422,1000,14,1,$
14,276,2007,2423,2423,1000,14,1,$
14,276,2007,2424,2424,1000,14,1,$
14,276,2007,2429,2429,1000,14,1,$
14,276,2007,2430,2430,1000,14,1,$
14,276,2007,251,251,1000,14,1,$
14,276,2007,2511,2511,1000,14,1,$
14,276,2007,2519,2519,1000,14,1,$
14,276,2007,2520,2520,1000,14,1,$
14,276,2007,2610,2610,1000,14,1,$
14,276,2007,269,269,1000,14,1,$
14,276,2007,2691,2691,1000,14,1,$
14,276,2007,2692,2692,1000,14,1,$
14,276,2007,2693,2693,1000,14,1,$
14,276,2007,2694,2694,1000,14,1,$
14,276,2007,2695,2695,1000,14,1,$
14,276,2007,2696,2696,1000,14,1,$
14,276,2007,2699,2699,1000,14,1,$
14,276,2007,2710,2710,1000,14,1,$
14,276,2007,2720,2720,1000,14,1,$
14,276,2007,273,273,1000,14,1,$
14,276,2007,2731,2731,1000,14,1,$
14,276,2007,2732,2732,1000,14,1,$
14,276,2007,281,281,1000,14,1,$
14,276,2007,2811,2811,1000,14,1,$
14,276,2007,2812,2812,1000,14,1,$
14,276,2007,2813,2813,1000,14,1,$
14,276,2007,289,289,1000,14,1,$
14,276,2007,2891,2891,1000,14,1,$
14,276,2007,2892,2892,1000,14,1,$
14,276,2007,2893,2893,1000,14,1,$
14,276,2007,2899,2899,1000,14,1,$
14,276,2007,291,291,1000,14,1,$
14,276,2007,2911,2911,1000,14,1,$
14,276,2007,2912,2912,1000,14,1,$
14,276,2007,2913,2913,1000,14,1,$
14,276,2007,2914,2914,1000,14,1,$
14,276,2007,2915,2915,1000,14,1,$
14,276,2007,2919,2919,1000,14,1,$
14,276,2007,292,292,1000,14,1,$
14,276,2007,2921,2921,1000,14,1,$
14,276,2007,2922,2922,1000,14,1,$
14,276,2007,2923,2923,1000,14,1,$
14,276,2007,2924,2924,1000,14,1,$
14,276,2007,2925,2925,1000,14,1,$
14,276,2007,2926,2926,1000,14,1,$
14,276,2007,2927,2927,1000,14,1,$
14,276,2007,2929,2929,1000,14,1,$
14,276,2007,2930,2930,1000,14,1,$
14,276,2007,3000,3000,1000,14,1,$
14,276,2007,3110,3110,1000,14,1,$
14,276,2007,3120,3120,1000,14,1,$
14,276,2007,3130,3130,1000,14,1,$
14,276,2007,3140,3140,1000,14,1,$
14,276,2007,3150,3150,1000,14,1,$
14,276,2007,3190,3190,1000,14,1,$
14,276,2007,3210,3210,1000,14,1,$
14,276,2007,3220,3220,1000,14,1,$
14,276,2007,3230,3230,1000,14,1,$
14,276,2007,331,331,1000,14,1,$
14,276,2007,3311,3311,1000,14,1,$
14,276,2007,3312,3312,1000,14,1,$
14,276,2007,3313,3313,1000,14,1,$
14,276,2007,3320,3320,1000,14,1,$
14,276,2007,3330,3330,1000,14,1,$
14,276,2007,3410,3410,1000,14,1,$
14,276,2007,3420,3420,1000,14,1,$
14,276,2007,3430,3430,1000,14,1,$
14,276,2007,351,351,1000,14,1,$
14,276,2007,3511,3511,1000,14,1,$
14,276,2007,3512,3512,1000,14,1,$
14,276,2007,3520,3520,1000,14,1,$
14,276,2007,3530,3530,1000,14,1,$
14,276,2007,359,359,1000,14,1,$
14,276,2007,3591,3591,1000,14,1,$
14,276,2007,3592,3592,1000,14,1,$
14,276,2007,3599,3599,1000,14,1,$
14,276,2007,3610,3610,1000,14,1,$
14,276,2007,369,369,1000,14,1,$
14,276,2007,3691,3691,1000,14,1,$
14,276,2007,3692,3692,1000,14,1,$
14,276,2007,3693,3693,1000,14,1,$
14,276,2007,3694,3694,1000,14,1,$
14,276,2007,3699,3699,1000,14,1,$
14,276,2007,3710,3710,1000,14,1,$
14,276,2007,3720,3720,1000,14,1,$
14,276,2008,151,151,1000,14,1,$
14,276,2008,1511,1511,1000,14,1,$
14,276,2008,1512,1512,1000,14,1,$
14,276,2008,1513,1513,1000,14,1,$
14,276,2008,1514,1514,1000,14,1,$
14,276,2008,1520,1520,1000,14,1,$
14,276,2008,153,153,1000,14,1,$
14,276,2008,1531,1531,1000,14,1,$
14,276,2008,1532,1532,1000,14,1,$
14,276,2008,1533,1533,1000,14,1,$
14,276,2008,154,154,1000,14,1,$
14,276,2008,1541,1541,1000,14,1,$
14,276,2008,1542,1542,1000,14,1,$
14,276,2008,1543,1543,1000,14,1,$
14,276,2008,1544,1544,1000,14,1,$
14,276,2008,1549,1549,1000,14,1,$
14,276,2008,155,155,1000,14,1,$
14,276,2008,1551,1551,NA,14,0,$
14,276,2008,1552,1552,NA,14,0,$
14,276,2008,1553,1553,1000,14,1,$
14,276,2008,1554,1554,1000,14,1,$
14,276,2008,1600,1600,1000,14,1,$
14,276,2008,171,171,1000,14,1,$
14,276,2008,1711,1711,1000,14,1,$
14,276,2008,1712,1712,1000,14,1,$
14,276,2008,172,172,1000,14,1,$
14,276,2008,1721,1721,1000,14,1,$
